                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.54334,                0.35314,                0.93096,                0.89615,                0.85926,                0.91939,                0.67671,                0.91674,                0.41176,                 1.1424,             0.00022285,             0.00022285,             0.00022285
                    159,                0.52371,                0.33896,                0.92904,                0.88726,                 0.8873,                0.92011,                0.66059,                0.89315,                0.42257,                 1.1298,              0.0002179,              0.0002179,              0.0002179
                    160,                0.56202,                0.36102,                 0.9445,                0.91225,                0.88937,                0.92458,                0.66189,                 0.9363,                0.39814,                 1.1327,             0.00021295,             0.00021295,             0.00021295
                    161,                0.54471,                0.34629,                0.94022,                 0.8471,                 0.8537,                0.86991,                 0.6692,                0.89028,                0.38941,                 1.1223,               0.000208,               0.000208,               0.000208
                    162,                 0.5459,                0.35117,                0.93411,                0.86567,                0.88407,                0.89169,                 0.6838,                0.87338,                0.39027,                 1.1226,             0.00020305,             0.00020305,             0.00020305
                    163,                0.55313,                0.35629,                0.94299,                0.91659,                0.92037,                0.93758,                0.68774,                0.88606,                0.37191,                 1.1289,              0.0001981,              0.0001981,              0.0001981
                    164,                0.51714,                0.33885,                 0.9251,                0.89139,                0.91712,                0.93617,                0.69194,                0.91019,                0.37508,                 1.1261,             0.00019315,             0.00019315,             0.00019315
                    165,                0.51731,                0.34063,                0.92922,                0.87391,                0.87906,                0.92408,                0.67895,                0.89368,                0.38704,                 1.1175,              0.0001882,              0.0001882,              0.0001882
                    166,                0.55148,                 0.3418,                0.94632,                0.87698,                0.87859,                 0.9249,                0.69054,                0.90568,                0.40093,                 1.1194,             0.00018325,             0.00018325,             0.00018325
                    167,                0.53484,                0.34868,                0.93826,                0.91353,                0.89689,                0.94593,                0.68503,                0.89215,                0.38031,                 1.1059,              0.0001783,              0.0001783,              0.0001783
                    168,                0.51373,                0.33678,                0.92373,                0.94556,                0.89016,                0.95736,                0.67775,                 0.9048,                0.37739,                 1.1041,             0.00017335,             0.00017335,             0.00017335
                    169,                 0.5358,                0.33146,                0.94212,                0.90312,                0.85464,                0.91237,                0.68586,                0.89737,                0.37486,                 1.1099,              0.0001684,              0.0001684,              0.0001684
                    170,                0.52607,                0.34536,                0.93413,                  0.901,                0.85432,                0.90057,                0.70139,                0.86186,                0.36388,                 1.1073,             0.00016345,             0.00016345,             0.00016345
                    171,                 0.5342,                0.33402,                0.93639,                0.94654,                0.84711,                0.89365,                0.69238,                0.86925,                0.37003,                 1.1055,              0.0001585,              0.0001585,              0.0001585
                    172,                0.52317,                0.34462,                0.92374,                0.94972,                0.84676,                 0.8861,                0.67552,                0.87805,                0.37704,                 1.1085,             0.00015355,             0.00015355,             0.00015355
                    173,                0.52757,                0.34278,                0.92368,                0.95424,                 0.8537,                 0.8938,                0.69044,                0.87531,                0.36305,                 1.1034,              0.0001486,              0.0001486,              0.0001486
                    174,                0.51461,                0.32336,                  0.934,                0.95584,                 0.8489,                0.90373,                0.69473,                0.88354,                0.37468,                 1.1204,             0.00014365,             0.00014365,             0.00014365
                    175,                0.51727,                0.33393,                0.92371,                0.95378,                0.84118,                0.89416,                0.68943,                0.88499,                0.37249,                 1.1192,              0.0001387,              0.0001387,              0.0001387
                    176,                0.50864,                0.33002,                0.92615,                0.95409,                0.82593,                 0.8964,                0.68715,                0.90664,                0.37991,                 1.1384,             0.00013375,             0.00013375,             0.00013375
                    177,                 0.5178,                0.32996,                0.92638,                0.90065,                0.91264,                0.93773,                0.69879,                0.90761,                0.36887,                  1.135,              0.0001288,              0.0001288,              0.0001288
                    178,                0.52867,                0.32812,                0.92288,                0.90492,                 0.9158,                0.94086,                0.69578,                0.89325,                0.36553,                 1.1176,             0.00012385,             0.00012385,             0.00012385
                    179,                0.52162,                0.34124,                 0.9299,                0.94427,                0.83431,                0.89263,                0.69753,                0.89221,                0.36802,                 1.1084,              0.0001189,              0.0001189,              0.0001189
                    180,                0.51517,                0.33459,                0.92497,                0.94571,                0.82908,                0.89545,                0.69527,                0.88776,                0.37769,                 1.1095,             0.00011395,             0.00011395,             0.00011395
                    181,                0.49095,                0.31909,                 0.9169,                0.94634,                0.82593,                0.89367,                0.68723,                0.89158,                0.37758,                 1.1108,               0.000109,               0.000109,               0.000109
                    182,                0.51339,                0.33324,                0.92812,                0.94581,                0.91889,                 0.9446,                0.69434,                0.89237,                0.37138,                 1.1196,             0.00010405,             0.00010405,             0.00010405
                    183,                 0.5016,                0.32397,                 0.9242,                0.92862,                0.89259,                0.92623,                 0.6811,                0.87815,                0.37039,                 1.1171,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                 0.5143,                0.33196,                0.91743,                0.91725,                0.89259,                0.90715,                0.67786,                0.87601,                0.36671,                 1.1151,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                0.49513,                0.31961,                 0.9225,                0.91862,                0.88979,                0.91711,                 0.6862,                0.86819,                0.36513,                 1.1058,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                0.49977,                0.31927,                0.92342,                0.91957,                0.89259,                0.92069,                0.68115,                0.85558,                0.35866,                 1.0948,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                0.49762,                 0.3099,                0.90993,                0.91761,                0.89259,                0.92482,                0.69072,                0.85587,                0.35338,                 1.0927,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                0.47774,                0.31896,                0.91328,                0.90999,                0.89259,                0.92105,                0.68037,                0.87472,                0.36157,                 1.1086,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                0.50064,                0.33368,                0.92296,                0.91374,                0.89259,                0.91854,                0.68605,                0.87739,                0.36284,                 1.1098,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                0.49342,                0.31969,                0.91512,                0.90491,                0.89259,                 0.9202,                0.68619,                0.87965,                0.34968,                  1.115,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                0.47245,                0.28703,                0.90006,                 0.8971,                0.89259,                0.91605,                0.68041,                0.88879,                0.36081,                   1.13,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                0.44535,                0.26189,                 0.8765,                0.86156,                0.85926,                0.87956,                0.67415,                0.90038,                0.36498,                 1.1439,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                0.44707,                0.27435,                0.88118,                0.86321,                0.85926,                0.89036,                0.67752,                0.89465,                0.35375,                 1.1397,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                0.42404,                0.26665,                0.87944,                0.89747,                0.89093,                0.93634,                 0.6916,                0.89383,                0.36109,                  1.144,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                0.43523,                0.26139,                0.86585,                0.88393,                0.88764,                0.93473,                0.69138,                0.89325,                0.36706,                 1.1466,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                0.42674,                0.25571,                0.87966,                0.90391,                0.85926,                0.91503,                0.69356,                0.89207,                0.36489,                 1.1462,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                0.43315,                0.28292,                0.86887,                0.89787,                0.85926,                 0.9145,                0.68681,                0.88995,                0.37069,                 1.1411,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                0.43663,                 0.2682,                0.87765,                0.90144,                0.85926,                0.91636,                0.69346,                0.88881,                0.36699,                 1.1386,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                0.41761,                0.25174,                0.86877,                0.90867,                0.85926,                0.91982,                0.69754,                0.89051,                0.36193,                 1.1349,               1.99e-05,               1.99e-05,               1.99e-05
                    200,                0.42202,                0.26234,                0.86159,                0.91244,                0.85926,                0.91982,                0.69636,                0.89125,                0.36523,                  1.135,              1.495e-05,              1.495e-05,              1.495e-05
